Alignment ID	RT	m.z	2022_12_30_neg_BK_Sfery_23_08_22_B_1_230106030156	2022_12_30_neg_BK_Sfery_23_08_22_B_10_230106082540	2022_12_30_neg_BK_Sfery_23_08_22_B_11_230106090129	2022_12_30_neg_BK_Sfery_23_08_22_B_12_230106093733	2022_12_30_neg_BK_Sfery_23_08_22_B_13_230106101334	2022_12_30_neg_BK_Sfery_23_08_22_B_14_230106104923	2022_12_30_neg_BK_Sfery_23_08_22_B_15_230106112527	2022_12_30_neg_BK_Sfery_23_08_22_B_16_230106120127	2022_12_30_neg_BK_Sfery_23_08_22_B_17_230106123717	2022_12_30_neg_BK_Sfery_23_08_22_B_18_230106131319	2022_12_30_neg_BK_Sfery_23_08_22_B_19_230106134912	2022_12_30_neg_BK_Sfery_23_08_22_B_2_230106033758	2022_12_30_neg_BK_Sfery_23_08_22_B_20_230106142513	2022_12_30_neg_BK_Sfery_23_08_22_B_21_230106150117	2022_12_30_neg_BK_Sfery_23_08_22_B_22_230106153722	2022_12_30_neg_BK_Sfery_23_08_22_B_23_230106161325	2022_12_30_neg_BK_Sfery_23_08_22_B_24_230106164931	2022_12_30_neg_BK_Sfery_23_08_22_B_3_230106041349	2022_12_30_neg_BK_Sfery_23_08_22_B_4_230106044950	2022_12_30_neg_BK_Sfery_23_08_22_B_5_230106052539	2022_12_30_neg_BK_Sfery_23_08_22_B_6_230106060143	2022_12_30_neg_BK_Sfery_23_08_22_B_7_230106063744	2022_12_30_neg_BK_Sfery_23_08_22_B_8_230106071333	2022_12_30_neg_BK_Sfery_23_08_22_B_9_230106074937	2022_12_30_neg_BK_Sfery_23_08_22_S_1_230105123700	2022_12_30_neg_BK_Sfery_23_08_22_S_10_230105180128	2022_12_30_neg_BK_Sfery_23_08_22_S_11_230105183731	2022_12_30_neg_BK_Sfery_23_08_22_S_12_230105191335	2022_12_30_neg_BK_Sfery_23_08_22_S_13_230105194938	2022_12_30_neg_BK_Sfery_23_08_22_S_14_230105202542	2022_12_30_neg_BK_Sfery_23_08_22_S_15_230105210147	2022_12_30_neg_BK_Sfery_23_08_22_S_16_230105213750	2022_12_30_neg_BK_Sfery_23_08_22_S_17_230105221352	2022_12_30_neg_BK_Sfery_23_08_22_S_18_230105224951	2022_12_30_neg_BK_Sfery_23_08_22_S_19_230105232554	2022_12_30_neg_BK_Sfery_23_08_22_S_2_230105131319	2022_12_30_neg_BK_Sfery_23_08_22_S_20_230106000158	2022_12_30_neg_BK_Sfery_23_08_22_S_21_230106003759	2022_12_30_neg_BK_Sfery_23_08_22_S_22_230106011404	2022_12_30_neg_BK_Sfery_23_08_22_S_23_230106015006	2022_12_30_neg_BK_Sfery_23_08_22_S_24_230106022607	2022_12_30_neg_BK_Sfery_23_08_22_S_3_230105134921	2022_12_30_neg_BK_Sfery_23_08_22_S_4_230105142510	2022_12_30_neg_BK_Sfery_23_08_22_S_5_230105150113	2022_12_30_neg_BK_Sfery_23_08_22_S_6_230105153717	2022_12_30_neg_BK_Sfery_23_08_22_S_7_230105161318	2022_12_30_neg_BK_Sfery_23_08_22_S_8_230105164921	2022_12_30_neg_BK_Sfery_23_08_22_S_9_230105172525
4635	1.454	679.19354	15793	9143	13871	15338	25896	17951	17559	16041	14039	7864	19641	16622	15542	15990	10216	19039	25051	22106	14922	13952	19515	16427	20631	10027	10773	10330	15976	7412	9621	15072	13610	11442	13012	8013	16104	19814	16973	13643	26156	22500	15461	12376	16052	9608	22328	4567	21653	16063
4636	1.91	679.20551	3589	551	0	880	0	1728	0	696	2927	3670	2920	2224	1367	2008	2470	599	1342	457	1661	2850	833	2461	4329	0	6529	5729	9188	3696	5143	4126	5218	8657	7365	6150	8178	3709	7100	10473	10663	5602	3571	5332	7448	1722	7422	4884	3070	4999
4637	2.161	679.20734	29485	9460	13679	22891	1635	17493	0	35302	19651	11969	21762	13432	7368	29433	15635	9903	15537	11327	13593	36146	16722	25017	14292	10245	422	637	174	722	0	0	0	0	0	736	0	644	0	0	0	568	0	1208	0	0	590	0	0	0
4638	2.376	679.20807	6404	1806	1048	3112	0	4731	0	6874	3931	314	2628	1242	745	7435	5646	508	2579	0	2601	7918	5368	4228	1766	194	13332	22908	16638	21393	13539	19568	12860	11983	10564	13343	14402	17085	6674	8798	5530	12510	8902	31491	5331	13899	13231	9162	3881	20219
4639	18.631	679.21863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50870	13395	58205	33609	61157	33241	39317	27868	59149	42084	42565	18644	41858	39039	37805	14448	39665	61271	8354	36583	22557	14308	40161	14022
4640	11.79	679.35199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58967	18358	39836	14463	14438	16792	6149	9656	31655	6830	19780	9543	6008	6180	7144	17165	21598	10927	17679	13360	32728	10117	9987	14298
4641	11.389	679.35333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33611	7687	19461	6677	5749	7531	3217	5348	14522	4033	8296	2664	4025	856	2529	8492	7179	8413	8919	5741	19445	2985	1697	6535
4642	18.833	679.38477	15812	5458	21073	13038	77023	39778	36276	44125	30479	17670	3562	18166	25514	52000	30102	54395	31385	9816	4026	11745	13076	16489	12508	8201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4643	18.647	679.47833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	681273	634552	688686	518968	752096	530121	729786	471676	564746	778823	453357	340354	591338	1001515	580593	806783	644562	425137	613089	1172301	824762	329830	304530	544610
4644	1.329	681.00073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5378	3606	0	0	0	0	0	0	19006	44787	36220	72511	18247	17293	17983	4626	13115	22629	12918	30874	8899	8923	7375	8419	19373	22720	19875	28189	30860	14599	59223	13416
4645	14.956	681.14398	5429	7315	1649	10613	7165	14643	15425	7873	13805	5121	13048	10463	25639	14818	9051	8186	6942	11638	7500	7307	14485	11186	12430	6394	0	0	0	0	879	130	0	179	0	116	0	0	0	0	0	0	0	0	0	0	0	0	124	128
4646	11.538	681.16553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	5011	17426	9429	8557	8973	20272	30958	6284	10657	20469	13304	51151	18277	15230	8020	15508	6838	11024	17420	4935	20501	6351	12142	7219
4647	3.025	681.20172	442	1501	0	2560	0	474	499	811	0	2165	1237	1265	250	0	501	336	0	1487	2529	0	749	336	2430	0	51785	43111	13998	36441	11524	65126	116130	53558	86453	209465	104816	173933	41941	3429	108685	63293	111249	165487	131576	25425	124094	190232	1424	83915
4648	4.716	681.20203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	924	0	0	0	0	0	622	0	0	24026	35201	19905	23573	9745	19846	15846	17486	17403	16232	14660	18815	28394	20214	13445	23605	17994	27063	24698	12034	19546	17022	22314	35218
4649	2.029	681.20221	0	0	1094	994	1772	874	1175	0	871	0	0	818	1829	851	0	328	0	0	0	0	0	222	830	916	8341	35062	12136	22468	6858	29832	27328	22657	20664	11753	7243	12113	23766	14017	14257	9115	11152	17315	13838	9407	19578	7712	35125	39868
4650	10.021	681.20227	10542	5719	5526	14334	7831	6631	4118	7483	14463	3204	3814	27031	8736	17226	1805	28895	3134	67875	55198	21617	13282	19552	40381	9231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4651	13.506	681.21704	32363	20212	29108	27608	16399	15682	19246	36818	18108	14706	32412	31182	21613	21496	23278	21211	59433	46363	25405	34677	32110	49517	32013	27940	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0
4652	12.285	681.36908	0	0	0	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17113	17781	19800	11395	13200	8462	6114	9531	10972	12035	8295	10979	9861	9667	9852	17166	14714	10270	22591	16420	30267	16385	9760	20062
4653	17.302	681.43689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19383	3048	11205	7360	10709	21678	13999	2860	6162	10456	12730	1626	20866	2292	9707	22501	14723	2908	12518	3894	26232	22434	0	1626
4654	20.293	681.43701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9028	6745	9965	4440	12392	4183	7367	6820	8412	8732	5135	2510	6985	6789	6644	9025	9255	8640	6360	4664	15548	6870	2376	3819
4655	18.988	681.43719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17772	4339	8699	10646	12163	10802	11893	6853	9924	10583	6942	1422	16230	2793	7360	13903	9536	2959	9193	9570	25745	6754	1047	1084
4656	1.311	683.02521	5239	1113	1174	5712	7613	3355	4972	4105	3994	2682	3006	3461	4061	5838	3590	5574	10580	8412	3532	5595	2372	3165	4488	3626	24822	22080	25343	29369	6922	16773	13861	8792	9427	14027	9716	30979	5480	7209	3022	4626	12245	15504	20067	25214	21848	15748	28726	16560
4657	11.518	683.1449	0	0	0	0	0	0	859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14523	67437	14790	22746	46268	32138	41194	24883	39919	34931	17026	28256	48398	24344	50224	29709	20505	30018	60646	44726	15207	0	33667	8512
4658	13.672	683.15948	0	0	0	0	0	0	0	0	0	0	0	0	658	0	0	0	0	0	0	0	0	0	0	0	211731	528635	368990	307042	206328	399919	205389	247859	125476	409071	122866	224734	146857	104918	115767	253158	258162	232558	204390	143439	140706	108061	407102	62007
4659	14.743	683.16046	0	0	0	149	0	0	788	0	0	106	0	0	0	0	0	0	0	270	0	0	0	351	0	0	10826	10694	9985	11825	10798	7088	12391	13747	13648	11952	9322	14321	8204	15902	9798	4215	11484	8714	13072	4916	8297	16431	8076	10058
4660	2.401	683.18134	11330	13097	6843	9759	14406	12725	10132	12300	8402	10891	4501	8016	7135	8116	9373	7202	10713	12822	14308	11462	7866	10221	8062	10494	16170	51713	43416	24639	31287	82205	53529	37731	20309	12238	17044	51798	15399	32992	27710	20179	27122	44266	8785	36529	48133	74060	29126	62950
4661	3.456	683.1814	7759	11859	21427	27479	9366	51013	22230	15836	28000	20356	12679	17174	10388	9621	60244	18015	95750	17915	48306	14099	10285	34928	9501	18279	2359	3573	73440	63931	30050	6646	10891	2897	6401	893	0	1209	6277	1939	277	2987	10211	1082	3676	27649	1858	191	75908	69871
4662	1.907	683.20215	12489	8566	4628	11498	0	10763	0	12977	6638	5160	11546	6596	4962	16196	9427	4670	5631	5197	9496	11380	10030	11143	7194	8767	0	422	0	0	401	0	0	787	220	0	0	0	205	966	398	254	996	0	0	0	0	0	0	270
4663	5.139	683.21777	11389	15154	14905	8046	13204	13093	14057	17735	28032	14719	18055	23165	9485	14961	16197	13528	10467	13153	22172	14282	9300	13550	8279	15474	27674	10366	71587	75866	36581	32548	37582	17637	35302	12926	10915	11682	19674	5789	13862	13723	34556	24015	19565	40726	25205	14999	55905	107589
4664	3.886	683.21826	0	0	0	0	1688	909	0	0	0	0	0	238	0	0	0	0	0	0	0	1228	0	0	0	0	38688	55208	47218	43172	24277	28256	33777	18764	24930	26936	25131	25623	20640	22988	14432	22718	31044	47427	47436	21369	43642	25618	73859	45825
4665	5.088	683.21851	11389	13186	13630	8046	13204	13093	12919	17735	26702	13659	18055	23165	8822	14961	16197	12079	10467	10099	19756	11713	8162	11450	6777	13993	27674	11509	71587	75866	40296	37197	37582	19285	40235	12926	12008	12914	22581	7494	15914	15467	35252	24015	19565	40726	25205	14999	65021	107589
4666	1.399	683.22284	580956	453432	439656	817669	1400545	1359103	1476947	1219295	597880	930646	1312035	879598	1568586	1639875	1093061	1348810	1276796	921581	661508	1009003	1019989	409050	1079181	806698	360016	278210	327787	170279	495162	443467	596965	652197	578507	553959	845670	264640	1194618	1117210	1150951	838703	593628	650436	249072	167830	341583	281896	216141	352083
4667	13.614	683.23224	36344	46550	57315	27327	12520	40385	40492	61201	18013	24581	68425	44005	24073	30962	39375	59982	27047	84509	40942	43873	27261	42142	60295	59335	8708	2631	3251	2759	2298	2110	1964	1894	1529	601	2108	2666	2279	921	1453	292	1000	1792	2096	1913	2716	1636	1229	807
4668	13.749	683.23254	4149	8574	15882	4220	1857	9531	11015	13520	4725	6869	15754	12755	7687	5922	8302	16194	7906	15536	10294	14331	7728	9245	11087	13604	45459	11457	19643	6959	10805	7589	9936	7860	8087	10730	16146	2300	10077	7550	9615	7018	4762	10051	5477	7482	9870	3781	2146	5173
4669	12.244	683.2326	17197	13943	30314	36016	14156	16732	19368	23828	15005	14036	21162	25823	11149	22239	14290	22117	47725	38613	38811	16517	13128	26050	18438	21312	0	563	0	0	0	0	0	0	0	0	0	179	0	210	0	0	0	0	0	0	0	0	337	0
4670	13.067	683.23279	46355	52059	56822	70212	25604	115080	43969	114178	46439	38986	159456	44469	88474	33569	42466	48846	46420	66912	41430	76214	47369	84731	53902	45272	395	0	0	322	729	0	0	0	0	0	0	663	0	287	1039	392	0	0	0	140	817	0	0	929
4671	12.575	683.25293	10277	5929	10668	8604	8523	1368	1074	9522	5873	6663	250	4709	2727	6543	6840	7704	3233	11872	10500	14060	6966	10029	14178	6822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4672	4.986	683.25403	63110	53868	69277	61066	98324	39012	39131	80619	74359	68341	29512	47630	55696	68595	82641	25190	53684	27996	31854	81644	66037	48384	67701	62170	142800	64667	80859	159252	104024	160079	104037	158253	156801	83356	64356	30930	72127	34109	41694	84440	76721	94997	62336	160410	130694	113437	90599	110065
4673	10.649	683.25403	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	59732	84840	58612	64629	62244	59079	51276	45253	51346	50607	52304	43602	32882	28503	30292	32279	47845	35201	50725	63992	60731	57348	56091	62701
4674	5.068	683.25439	95120	70912	113592	85161	115916	45787	50369	103521	103644	88597	38848	53804	65356	98841	110747	31489	66900	41674	38961	114002	87310	64864	86900	86218	142800	46522	64314	133302	82909	143943	78223	122550	124748	68896	59804	25750	52850	23785	30461	74839	60763	78155	56175	138289	107730	103261	76166	97412
4675	19.263	683.36462	22394	18568	21108	15340	20979	12768	9270	17404	18140	17877	16719	19730	13307	27946	18108	12331	8757	21937	16629	14308	4570	18537	15692	21238	4659	8398	7891	5172	3209	3609	4961	3122	4431	2122	3402	4879	1993	3482	3875	1157	2140	5722	5374	8162	2268	6905	7171	10537
4676	18.93	683.45197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477161	186736	282179	318156	538899	352029	425178	236593	286298	346825	177008	89298	496495	83996	189852	477225	243119	143631	350163	176634	1114795	201832	37739	88271
4677	1.244	685.04932	8014	7430	7459	6929	7443	7211	6600	5462	6985	8264	5990	7256	7575	6539	7412	6018	7171	6165	6056	9606	9544	4704	8046	8224	6585	7478	10265	6036	4469	5716	7194	6475	4238	5635	4471	9438	3004	5415	2075	1714	4151	5758	8110	9315	8380	8034	7887	8087
4678	11.991	685.1217	6600	1200	3164	0	12056	26246	15403	30671	21288	25447	14938	18689	21615	36277	23221	13783	5450	6333	11643	9978	10158	65291	95476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4679	1.994	685.16089	6352	10219	5125	3450	6805	7414	3883	7145	6063	7739	7449	6780	4890	4971	8622	3730	5646	6624	7123	5029	4117	4058	1784	6879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1038	0	758	0	0
4680	1.802	685.18219	21765	20022	22120	28672	16970	30451	26423	25880	42240	28528	25074	23320	24813	38685	20591	24732	49474	47932	18300	42720	31227	29537	23379	19126	22184	20873	25284	18360	20885	25686	18474	24660	20820	25995	16667	22762	20258	25267	22724	27035	24191	21989	28949	24485	18360	16586	16281	26378
4681	1.487	685.18268	16373	9828	16146	18943	14793	15873	15743	16634	30070	16175	16896	11371	16803	25759	15835	16910	27379	30249	14183	29662	23643	16337	12942	11542	3129	0	5225	1634	3709	0	0	3124	1920	3354	3915	7348	2686	9205	7334	683	0	0	0	6975	2763	0	7149	9049
4682	3.875	685.23309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26394	21541	30757	25379	18369	33575	41338	48276	11732	21950	20055	15811	40729	50447	31945	29648	31037	30005	24594	21367	30628	84253	78138	41886
4683	14.25	685.24835	1863	258	453	2361	1604	2422	2132	1873	2206	1715	3427	3370	1254	2043	2240	2625	2249	425	2009	1640	1770	2860	975	789	49986	9722	33876	55379	48844	34915	61646	47054	23408	112032	64800	27256	164764	63900	437224	78564	14910	32735	12618	14706	60471	28294	64158	98091
4684	12.59	685.24847	390	479	738	416	615	267	1304	0	0	0	0	568	0	1102	0	0	966	387	499	446	0	262	322	378	35503	20515	45508	40075	23653	48232	29855	30581	18500	19314	18384	84015	15090	12897	47895	22394	27730	35152	27679	23764	39334	51508	52671	29543
4685	1.862	685.2558	7605	4488	8346	3869	8645	5131	3396	7387	5531	3486	2566	5875	6247	8884	8243	6485	5836	7790	6721	8406	6096	3194	4574	9433	9140	10531	11595	10952	10037	13887	11223	14123	11409	12101	11695	6981	6920	12511	6621	18254	6411	13628	8545	5175	15820	7515	10829	15560
4686	13.111	685.26923	16154	5862	10645	17749	9695	3865	5585	16481	13648	5858	3239	6427	5151	3835	6197	7698	9039	19630	9406	13130	13742	18557	7415	10159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4687	3.966	685.26929	9580	12428	15690	13700	26233	4859	9948	19541	30241	15909	6365	36804	27774	23147	11547	34359	20182	41658	46546	31329	13865	21192	29571	24369	28030	2203	0	1586	0	16441	9312	2932	9766	15002	16694	10565	1555	0	25430	39580	14249	20739	8507	12038	22331	5324	0	6174
4688	5.086	685.27032	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20768	13792	9287	10779	10501	21481	18968	19639	12260	13276	12944	5302	8324	7526	9014	19466	15400	17691	16258	9991	25928	12764	23642	28618
4689	12.778	685.36292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69047	8084	12490	15470	6571	37163	19974	23725	8650	19138	13376	22987	14209	7452	11174	10108	29862	27736	24039	31276	12856	6669	15263	37721
4690	15.439	685.37012	11626	5017	4607	15851	9682	18597	5178	1046	1996	11340	4718	5040	7223	21949	9520	4222	14255	14276	9411	21670	71473	5457	36228	6936	0	0	372	0	0	0	0	0	0	0	0	214	396	0	0	0	0	0	0	0	0	0	0	0
4691	14.781	685.37018	13940	14519	16402	12981	19333	15332	8163	4052	9856	18847	10405	10998	19189	28129	14790	5152	22987	13335	12187	20022	31672	7550	21016	11315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4692	16.905	685.43134	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	15097	4669	17825	9112	9312	13278	13249	5802	7566	5814	7116	2834	19819	1328	5874	14770	9253	4079	19097	4502	48101	14743	0	2110
4693	17.537	685.4317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106874	46893	54481	63382	110238	44832	60729	62641	46915	91445	41699	16953	96479	16408	37561	142762	65088	31394	46825	44220	289844	41594	4651	16813
4694	18.912	685.46832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480125	129394	136210	127345	172905	106953	49112	102072	174087	212323	183560	62907	167901	93547	171345	211380	243924	212390	48086	206285	179666	109425	44797	78756
4695	1.928	687.17706	52370	66798	35436	34800	61560	28743	28586	51959	23255	37661	38646	42283	33046	23384	28748	15563	30396	23138	44861	40300	39980	53030	26809	30539	3941	1351	2542	631	1022	1090	0	0	1141	952	0	1352	2183	1982	1512	198	938	0	2182	4783	554	942	3209	2935
4696	2.162	687.2121	21133	12991	17606	25856	11360	5786	10091	16582	24702	35652	25085	16093	21070	28180	10816	38613	22105	16930	23396	39923	14348	24028	30956	28265	2798	1723	2568	1297	877	2751	1906	1254	3109	1681	1592	1645	1874	5482	2523	2527	844	2084	1868	649	1532	1504	2077	1860
4697	2.637	687.2124	118229	140443	127174	95416	143011	149769	155851	99086	150429	166752	96238	163317	164527	137250	177811	134595	140490	92193	142382	100474	163848	75910	93981	176951	0	0	584	0	0	158	0	0	0	0	659	0	0	0	0	0	0	0	0	168	0	298	0	0
4698	12.617	687.22803	113546	76238	44216	103283	66643	96321	81256	89172	43915	61142	73916	87711	84647	80667	113993	83189	131342	142546	75470	74737	89403	99821	146693	119538	0	0	589	0	0	1211	818	0	408	0	0	0	0	0	0	618	0	430	0	0	0	396	0	0
4699	13.662	687.26404	15284	7665	12455	16550	13217	9338	11195	20131	16387	17174	24186	9478	11623	16569	11038	14956	16138	16480	9328	15663	19507	14598	12579	10478	531	0	0	0	0	0	899	1052	0	276	204	0	0	571	0	0	0	0	0	1158	0	0	434	0
4700	12.541	687.26422	0	0	0	0	857	0	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17561	27232	21916	20534	11571	14559	17255	5311	16838	14725	8810	10642	10384	6453	7879	17353	12414	12446	17208	16608	14184	16559	16006	13277
4701	4.785	687.28601	0	0	0	0	775	0	0	0	668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71316	137208	121883	34976	50580	49896	43070	56769	78838	101935	65482	47443	33107	32559	38226	73721	96297	33616	53358	27745	92454	31919	55298	39198
4702	13.808	689.12549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9604	16087	13302	10165	8112	14847	11410	13741	9632	12165	9201	16706	10245	9906	11265	11440	14841	11426	7412	8940	13643	15817	20508	10361
4703	13.531	689.22565	14796	11156	16737	10523	12816	2771	10718	11118	10392	5783	4998	8801	7844	11314	11151	10734	4335	7513	7608	16492	11741	9789	4723	13145	0	0	519	170	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0
4704	2	689.22693	5363	3236	5666	2617	4896	3188	0	5168	6188	962	244	6336	2652	4210	5213	3607	0	3596	3584	2144	3118	2536	2974	5232	4848	3926	8639	6156	7243	7311	5720	3108	7688	4835	5686	4137	4059	5897	3278	7493	3636	7352	6226	1231	3215	5210	4038	3971
4705	12.407	689.28088	0	615	0	0	0	0	0	572	0	0	0	0	0	1370	0	0	0	0	0	0	0	0	0	0	6883	7270	11733	5947	6203	6868	5624	5285	6009	5630	3631	6722	4186	6848	5203	5537	5498	4464	6986	8764	4750	9897	9138	8393
4706	18.994	689.33307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15663	3237	12284	6430	13797	10906	18927	7765	21085	12960	19725	4513	16682	6434	11869	5389	12481	15382	5451	8331	15335	4132	4689	6263
4707	16.715	689.37476	9915	7116	11464	10316	3116	4571	1213	5545	13352	3443	13534	4942	3584	11481	16122	3872	10041	4977	3623	13218	0	3399	1744	9420	16648	13677	26716	6141	13751	13948	12043	11064	17659	6901	4826	31199	6650	2431	3898	2236	8171	3858	11222	18585	11900	15409	22045	24222
4708	17.337	689.40302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15829	16325	26314	17269	18389	20121	29499	17802	18436	20137	17248	10683	33092	10437	22373	48438	24146	18555	27373	16788	38794	10261	3948	8169
4709	20.111	689.40363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	10123	8429	9150	8742	10492	6714	6964	10621	10255	11195	9114	8444	9982	8294	7967	11050	9474	8927	8160	8695	11212	10717	4519	8403
4710	15.802	689.41034	23626	38654	28468	27433	32486	21778	18009	58720	42922	23008	24121	56867	27440	30335	16609	20758	42742	44817	34783	29206	53492	39379	39922	19410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	503	0	0
4711	15.691	689.42633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15144	3715	9233	12751	32040	33448	21923	9291	12466	14291	6763	601	46219	2316	11655	37528	13820	2103	20675	3672	119524	8122	0	943
4712	1.963	691.10571	0	0	0	0	0	0	1164	0	0	0	0	0	1409	0	800	0	4811	0	0	0	0	0	0	790	34374	68729	60269	40690	65376	56456	46796	50360	71847	62019	46552	51845	34628	27122	31868	36144	119207	36608	51690	43601	51588	42854	51531	63195
4713	1.399	691.15961	9461	10786	8665	6879	3260	6261	3158	9102	14061	9240	5511	9558	4064	2832	11882	6378	4223	2599	9426	7643	7171	10396	0	8538	0	0	0	0	1253	0	2838	0	2996	0	2543	0	0	1284	0	1760	0	0	0	0	0	0	0	0
4714	3.249	691.18561	134577	203969	67080	122563	119046	186528	113464	134691	96962	174546	239005	148513	137499	154243	102964	305490	62588	265518	263677	138130	169941	196298	175406	177603	7948	0	0	0	0	1442	2736	0	6582	5962	5027	6143	0	0	16840	2247	844	5992	4903	0	4539	352	0	1007
4715	1.91	691.20782	91796	62129	77867	57428	163113	46367	58454	93441	51465	61790	40977	57183	66533	59974	98004	41508	50541	39200	46656	86066	66813	41840	41167	88051	31858	16484	18752	30266	11660	9138	13055	13928	8903	12287	11668	13644	10885	19576	23090	12418	9675	11751	21551	25852	20681	16155	21137	14595
4716	11.673	691.22375	242	0	845	0	0	0	0	0	0	0	956	0	0	0	0	0	0	0	0	0	0	0	0	0	15038	21037	42528	25067	12123	24055	29684	24304	12337	10086	6705	29015	6138	0	14053	26465	15157	24159	60622	80080	34101	118059	79311	74483
4717	5.352	691.22406	12026	6559	22740	8530	19184	19906	17576	15269	14246	7966	7669	12694	19252	8158	4568	14474	15012	9970	8369	18577	11836	6767	8664	20273	0	0	0	0	0	0	0	0	0	0	0	0	0	1530	0	0	0	0	0	0	0	0	174	0
4718	2.032	691.24463	224	0	587	0	261	0	0	1907	0	0	0	0	0	0	0	0	0	0	0	1046	2274	0	0	923	14506	13946	22792	8525	18558	15855	19179	9448	17629	14181	16832	10719	18060	14536	13930	19149	17035	23764	8894	4355	8577	10343	13543	8353
4719	13.21	691.25909	12897	17142	13718	9073	3598	6839	4844	10038	4964	9355	6744	25625	6110	5052	7957	194	7874	23218	15393	7680	9898	16782	17820	7776	0	0	0	124	152	0	0	0	0	0	244	266	0	0	0	0	0	489	0	0	0	686	0	782
4720	11.94	691.31622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3092528	2200813	4027983	1424088	2707062	2286770	1764285	2685704	2215580	2135625	2041598	860656	1426710	1149481	2337515	1775655	2400372	2725942	1034384	1875586	2440008	1516892	1065660	1931116
4721	11.501	691.31647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24338	15480	90935	15464	25831	50993	11895	35808	10505	7255	21979	7379	17457	6447	4817	15841	15124	16093	16510	11014	24580	7454	12442	32504
4722	16.902	691.34796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39258	12627	47279	12773	35140	18245	23919	10214	23986	16421	29672	2273	39482	4095	13433	16562	21006	35083	9434	10700	68030	5672	1206	4640
4723	15.571	691.40552	19110	7871	27834	11341	8705	11206	13066	6799	5564	23796	7330	12081	26478	22496	15194	13171	10758	9419	15094	14851	68315	6443	19124	17386	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
